chr_name	start	end	val	color	gene
chr2	46588104	46615164	1	lightgray	PIGF
chr2	46617282	46624227	1	lightgray	CRIPT
chr2	46758530	46760141	1	lightgray	SOCS5
chr2	46758530	46760141	1	lightgray	SOCS5
chr2	46822660	46822660	1	lightgray	LINC01118
chr2	46859006	46859006	1	lightgray	LINC01119
chr2	46905462	46907962	1	lightgray	MCFD2
chr2	46905462	46907962	1	lightgray	MCFD2
chr2	46905462	46909171	1	lightgray	MCFD2
chr2	46905462	46909171	1	lightgray	MCFD2
chr2	46905462	46909171	1	lightgray	MCFD2
chr2	46905462	46909171	1	lightgray	MCFD2
chr2	46905462	46941663	1	lightgray	MCFD2
chr2	46917195	47073923	1	lightgray	TTC7A
chr2	46941541	47073923	1	lightgray	TTC7A
chr2	46941541	47073923	1	lightgray	TTC7A
chr2	46995196	47073923	1	lightgray	TTC7A
chr2	47087007	47155251	1	lightgray	STPG4
chr2	47129925	47155251	1	lightgray	STPG4
chr2	47160775	47162588	1	lightgray	CALM2
chr2	47160775	47162588	1	lightgray	CALM2
chr2	47160775	47176443	1	lightgray	CALM2
chr2	47160775	47176541	1	lightgray	CALM2
chr2	47335514	47335514	1	lightgray	BCYRN1
chr2	47345074	47345074	1	lightgray	EPCAM-DT
chr2	47345074	47345074	1	lightgray	EPCAM-DT
chr2	47369505	47386613	1	lightgray	EPCAM
chr2	47377770	47377770	1	lightgray	MIR559
chr2	47403191	47482949	1	lightgray	MSH2
chr2	47403389	47482949	1	lightgray	MSH2
chr2	47520906	47570331	1	lightgray	KCNK12
chr2	47529164	47529164	1	lightgray	MSH2-OT1
chr2	47783233	47806860	1	lightgray	MSH6
chr2	47783233	47806860	1	lightgray	MSH6
chr2	47798889	47806860	1	lightgray	MSH6
chr2	47798889	47806860	1	lightgray	MSH6
chr2	47808117	47839749	1	lightgray	FBXO11
chr2	47808117	47839749	1	lightgray	FBXO11
chr2	47808117	47905720	1	lightgray	FBXO11
chr2	48346214	48373321	1	lightgray	FOXN2
chr2	48346214	48375443	1	lightgray	FOXN2
chr2	48346214	48375443	1	lightgray	FOXN2
chr2	48346214	48375443	1	lightgray	FOXN2
chr2	48346214	48375443	1	lightgray	FOXN2
chr2	48346214	48375443	1	lightgray	FOXN2
chr2	48346214	48375443	1	lightgray	FOXN2
chr2	48346214	48375443	1	lightgray	FOXN2
chr2	48346214	48375443	1	lightgray	FOXN2
chr2	48346214	48375443	1	lightgray	FOXN2
chr2	48346214	48375443	1	lightgray	FOXN2
chr2	48346214	48375443	1	lightgray	FOXN2
chr2	48346214	48375443	1	lightgray	FOXN2
chr2	48379295	48379295	1	lightgray	FOXN2
chr2	48379295	48379295	1	lightgray	FOXN2
chr2	48440953	48514744	1	lightgray	PPP1R21
chr2	48440953	48514744	1	lightgray	PPP1R21
chr2	48440953	48514744	1	lightgray	PPP1R21
chr2	48515386	48515386	1	lightgray	PPP1R21
chr2	48580633	48595302	1	lightgray	STON1
chr2	48580633	48595302	1	lightgray	STON1
chr2	48580633	48679442	1	lightgray	STON1-GTF2A1L
chr2	48580633	48679442	1	lightgray	STON1-GTF2A1L
chr2	48580633	48776315	1	lightgray	STON1-GTF2A1L
chr2	48617874	48679442	1	lightgray	GTF2A1L
chr2	48617874	48679442	1	lightgray	GTF2A1L
chr2	48687696	48755671	1	lightgray	LHCGR
chr2	48962732	49154417	1	lightgray	FSHR
chr2	48962732	49154417	1	lightgray	FSHR
chr2	49059658	49059658	1	lightgray	MIR548BA
chr2	49921943	49974000	1	lightgray	NRXN1
chr2	49921943	49974000	1	lightgray	NRXN1
chr2	49921943	50346949	1	lightgray	NRXN1
chr2	49921943	50346949	1	lightgray	NRXN1
chr2	49921943	50346949	1	lightgray	NRXN1
chr2	49921943	50346949	1	lightgray	NRXN1
chr2	49921943	51028273	1	lightgray	NRXN1
chr2	49921943	51028273	1	lightgray	NRXN1
chr2	49921943	51028273	1	lightgray	NRXN1
chr2	49921943	51028273	1	lightgray	NRXN1
chr2	49921943	51028273	1	lightgray	NRXN1
chr2	49921943	51028273	1	lightgray	NRXN1
chr2	49921943	51028273	1	lightgray	NRXN1
chr2	49921943	51028273	1	lightgray	NRXN1
chr2	49921943	51028273	1	lightgray	NRXN1
chr2	49921943	51028273	1	lightgray	NRXN1
chr2	49921943	51028273	1	lightgray	NRXN1
chr2	49921943	51028273	1	lightgray	NRXN1
chr2	49921943	51028273	1	lightgray	NRXN1
chr2	49921943	51028273	1	lightgray	NRXN1
chr2	49921943	51028273	1	lightgray	NRXN1
chr2	50696262	50696262	1	lightgray	MIR8485
chr2	50919191	51028273	1	lightgray	NRXN1
chr2	50920001	51028273	1	lightgray	NRXN1
chr2	50920001	51028273	1	lightgray	NRXN1
chr2	50922604	51028273	1	lightgray	NRXN1
chr2	52390070	52390070	1	lightgray	LINC01867
chr2	52407917	52407917	1	lightgray	LOC730100
chr2	52702615	52702615	1	lightgray	MIR4431
chr2	53670502	53750918	1	lightgray	ASB3
chr2	53670502	53750918	1	lightgray	ASB3
chr2	53670502	53765572	1	lightgray	ASB3
chr2	53670502	53859928	1	lightgray	GPR75-ASB3
chr2	53767886	53774525	1	lightgray	CHAC2
chr2	53771944	53774525	1	lightgray	CHAC2
chr2	53787210	53817969	1	lightgray	ERLEC1
chr2	53787210	53817969	1	lightgray	ERLEC1
chr2	53787210	53817969	1	lightgray	ERLEC1
chr2	53849205	53849205	1	lightgray	MIR3682
chr2	53853133	53854756	1	lightgray	GPR75
chr2	53866088	53970784	1	lightgray	PSME4
chr2	53973748	54304802	1	lightgray	ACYP2
chr2	53973748	54304802	1	lightgray	ACYP2
chr2	54115698	54141907	1	lightgray	ACYP2
chr2	54115698	54267323	1	lightgray	ACYP2
chr2	54115698	54304802	1	lightgray	ACYP2
chr2	54135466	54304802	1	lightgray	ACYP2
chr2	54254918	54256151	1	lightgray	TSPYL6
chr2	54330975	54360562	1	lightgray	C2orf73
chr2	54330975	54360562	1	lightgray	C2orf73
chr2	54343848	54360562	1	lightgray	C2orf73
chr2	54526418	54668569	1	lightgray	SPTBN1
chr2	54529841	54529841	1	lightgray	RPL23AP32
chr2	54558778	54660086	1	lightgray	SPTBN1
chr2	54725061	54970095	1	lightgray	EML6
chr2	54973155	55010120	1	lightgray	RTN4
chr2	54973155	55027480	1	lightgray	RTN4
chr2	54973155	55027480	1	lightgray	RTN4
chr2	54973155	55027480	1	lightgray	RTN4
chr2	54973155	55027480	1	lightgray	RTN4
chr2	54973155	55027480	1	lightgray	RTN4
chr2	54973155	55027480	1	lightgray	RTN4
chr2	54973155	55027480	1	lightgray	RTN4
chr2	54973155	55050300	1	lightgray	RTN4
chr2	54973155	55050300	1	lightgray	RTN4
chr2	54973155	55050300	1	lightgray	RTN4
chr2	55049156	55049156	1	lightgray	RTN4
chr2	55049691	55049691	1	lightgray	RTN4
chr2	55175789	55212805	1	lightgray	CLHC1
chr2	55175789	55212805	1	lightgray	CLHC1
chr2	55175789	55212805	1	lightgray	CLHC1
chr2	55175789	55212805	1	lightgray	CLHC1
chr2	55175789	55212805	1	lightgray	CLHC1
chr2	55175789	55212805	1	lightgray	CLHC1
chr2	55175789	55217889	1	lightgray	CLHC1
chr2	55175789	55217889	1	lightgray	CLHC1
chr2	55175789	55217889	1	lightgray	CLHC1
chr2	55175789	55222411	1	lightgray	CLHC1
chr2	55175789	55222411	1	lightgray	CLHC1
chr2	55232293	55232293	1	lightgray	CLHC1
chr2	55232293	55232293	1	lightgray	CLHC1
chr2	55232293	55232293	1	lightgray	CLHC1
chr2	55232293	55232293	1	lightgray	CLHC1
chr2	55232293	55232293	1	lightgray	CLHC1
chr2	55232293	55232293	1	lightgray	CLHC1
chr2	55232824	55235577	1	lightgray	RPS27A
chr2	55232824	55235577	1	lightgray	RPS27A
chr2	55232824	55235577	1	lightgray	RPS27A
chr2	55236647	55252588	1	lightgray	MTIF2
chr2	55236647	55263858	1	lightgray	MTIF2
chr2	55236647	55263858	1	lightgray	MTIF2
chr2	55236647	55263858	1	lightgray	MTIF2
chr2	55236647	55263858	1	lightgray	MTIF2
chr2	55236647	55263858	1	lightgray	MTIF2
chr2	55236647	55263858	1	lightgray	MTIF2
chr2	55284472	55284472	1	lightgray	PRORSD1P
chr2	55291710	55419079	1	lightgray	CCDC88A
chr2	55291710	55419079	1	lightgray	CCDC88A
chr2	55291710	55419079	1	lightgray	CCDC88A
chr2	55291710	55419079	1	lightgray	CCDC88A
chr2	55519801	55545008	1	lightgray	CFAP36
chr2	55519801	55545008	1	lightgray	CFAP36
chr2	55549910	55617285	1	lightgray	PPP4R3B
chr2	55549910	55617285	1	lightgray	PPP4R3B
chr2	55549910	55617285	1	lightgray	PPP4R3B
chr2	55636236	55693823	1	lightgray	PNPT1
chr2	55867072	55922440	1	lightgray	EFEMP1
chr2	55867072	55922440	1	lightgray	EFEMP1
chr2	55983076	55983076	1	lightgray	MIR217
chr2	55989059	55989059	1	lightgray	MIR216A
chr2	56000795	56000795	1	lightgray	MIR216B
chr2	56047326	56047326	1	lightgray	MIR217HG
chr2	56090382	56090382	1	lightgray	LINC01813
chr2	56184624	56384315	1	lightgray	CCDC85A
chr2	56184624	56384355	1	lightgray	CCDC85A
chr2	56184624	56384355	1	lightgray	CCDC85A
chr2	56184624	56384355	1	lightgray	CCDC85A
chr2	56184624	56384355	1	lightgray	CCDC85A
chr2	56184624	56384355	1	lightgray	CCDC85A
chr2	56185770	56185770	1	lightgray	LOC100129434
chr2	58047233	58047233	1	lightgray	LOC107984043
chr2	58048831	58154762	1	lightgray	VRK2
chr2	58048831	58154762	1	lightgray	VRK2
chr2	58048831	58159693	1	lightgray	VRK2
chr2	58048831	58159693	1	lightgray	VRK2
chr2	58048831	58159693	1	lightgray	VRK2
chr2	58048831	58159693	1	lightgray	VRK2
chr2	58048900	58159693	1	lightgray	VRK2
chr2	58088350	58159693	1	lightgray	VRK2
chr2	58088350	58159693	1	lightgray	VRK2
chr2	58159764	58241313	1	lightgray	FANCL
chr2	58159764	58241313	1	lightgray	FANCL
chr2	58159764	58241313	1	lightgray	FANCL
chr2	58241307	58241307	1	lightgray	FANCL
chr2	58241380	58241380	1	lightgray	FANCL
chr2	58296548	58296548	1	lightgray	LINC01795
chr2	59063766	59063766	1	lightgray	LINC01122
chr2	59279400	59279400	1	lightgray	LINC01793
chr2	60383036	60383036	1	lightgray	MIR4432HG
chr2	60387445	60387445	1	lightgray	MIR4432
chr2	60391375	60391375	1	lightgray	MIR4432HG
chr2	60452564	60553270	1	lightgray	BCL11A
chr2	60452564	60553270	1	lightgray	BCL11A
chr2	60452574	60553270	1	lightgray	BCL11A
chr2	60460403	60553270	1	lightgray	BCL11A
chr2	60460403	60553270	1	lightgray	BCL11A
chr2	60756478	60797160	1	lightgray	PAPOLG
chr2	60881314	60881314	1	lightgray	REL-DT
chr2	60881840	60922535	1	lightgray	REL
chr2	60881840	60922535	1	lightgray	REL
chr2	60942394	60967509	1	lightgray	PUS10
chr2	60942394	61011890	1	lightgray	PUS10
chr2	60942394	61011890	1	lightgray	PUS10
chr2	60942394	61011890	1	lightgray	PUS10
chr2	61017759	61048770	1	lightgray	PEX13
chr2	61070350	61122162	1	lightgray	SANBR
chr2	61070350	61122162	1	lightgray	SANBR
chr2	61070350	61122162	1	lightgray	SANBR
chr2	61070350	61134232	1	lightgray	SANBR
chr2	61070350	61134232	1	lightgray	SANBR
chr2	61070350	61134232	1	lightgray	SANBR
chr2	61076926	61122162	1	lightgray	SANBR
chr2	61144975	61144975	1	lightgray	C2orf74-DT
chr2	61162514	61164527	1	lightgray	C2orf74
chr2	61163058	61164527	1	lightgray	C2orf74
chr2	61163058	61164527	1	lightgray	C2orf74
chr2	61163058	61164527	1	lightgray	C2orf74
chr2	61163058	61164527	1	lightgray	C2orf74
chr2	61163058	61164527	1	lightgray	C2orf74
chr2	61187551	61187551	1	lightgray	AHSA2P
chr2	61187551	61187551	1	lightgray	AHSA2P
chr2	61187551	61187551	1	lightgray	AHSA2P
chr2	61187551	61187551	1	lightgray	AHSA2P
chr2	61187551	61187551	1	lightgray	AHSA2P
chr2	61188101	61470692	1	lightgray	USP34
chr2	61188925	61188925	1	lightgray	AHSA2P
chr2	61417377	61417377	1	lightgray	SNORA70B
chr2	61478819	61533897	1	lightgray	XPO1
chr2	61826454	61854041	1	lightgray	FAM161A
chr2	61826454	61854041	1	lightgray	FAM161A
chr2	61854060	61854060	1	lightgray	FAM161A
chr2	61868691	61888507	1	lightgray	CCT4
chr2	61868691	61888507	1	lightgray	CCT4
chr2	61905678	62135941	1	lightgray	COMMD1
chr2	62000718	62135941	1	lightgray	COMMD1
chr2	62000718	62135941	1	lightgray	COMMD1
chr2	62000718	62135941	1	lightgray	COMMD1
chr2	62205917	62205917	1	lightgray	MIR5192
chr2	62222220	62223414	1	lightgray	B3GNT2
chr2	62222220	62223414	1	lightgray	B3GNT2
chr2	62501208	62506129	1	lightgray	TMEM17
chr2	62707191	63045500	1	lightgray	EHBP1
chr2	62707191	63045500	1	lightgray	EHBP1
chr2	62707191	63045500	1	lightgray	EHBP1
chr2	62707191	63045500	1	lightgray	EHBP1
chr2	62707191	63045500	1	lightgray	EHBP1
chr2	62707191	63045500	1	lightgray	EHBP1
chr2	62707191	63045500	1	lightgray	EHBP1
chr2	62707191	63045500	1	lightgray	EHBP1
chr2	62707191	63045500	1	lightgray	EHBP1
chr2	62707191	63045500	1	lightgray	EHBP1
chr2	62707191	63045500	1	lightgray	EHBP1
chr2	62707191	63045500	1	lightgray	EHBP1
chr2	62707191	63045500	1	lightgray	EHBP1
chr2	62707191	63045500	1	lightgray	EHBP1
chr2	62707191	63045500	1	lightgray	EHBP1
chr2	63047711	63047711	1	lightgray	EHBP1-AS1
chr2	63048521	63048521	1	lightgray	EHBP1-AS1
chr2	63052990	63056316	1	lightgray	OTX1
chr2	63052990	63056316	1	lightgray	OTX1
chr2	63057831	63057831	1	lightgray	OTX1
chr2	63119542	63119542	1	lightgray	DBIL5P2
chr2	63122005	63437883	1	lightgray	WDPCP
chr2	63122005	63571377	1	lightgray	WDPCP
chr2	63122005	63588271	1	lightgray	WDPCP
chr2	63359874	63588271	1	lightgray	WDPCP
chr2	63438007	63438007	1	lightgray	WDPCP
chr2	63588477	63588477	1	lightgray	WDPCP
chr2	63588477	63588477	1	lightgray	WDPCP
chr2	63589043	63606987	1	lightgray	MDH1
chr2	63589043	63607044	1	lightgray	MDH1
chr2	63589327	63606987	1	lightgray	MDH1
chr2	63597466	63606987	1	lightgray	MDH1
chr2	63842185	63891227	1	lightgray	UGP2
chr2	63856319	63891227	1	lightgray	UGP2
chr2	63856319	63891227	1	lightgray	UGP2
chr2	63856319	63891227	1	lightgray	UGP2
chr2	63882570	63891227	1	lightgray	UGP2
chr2	63882570	63891227	1	lightgray	UGP2
chr2	63882570	63891227	1	lightgray	UGP2
chr2	63882570	63891227	1	lightgray	UGP2
chr2	63893429	63983999	1	lightgray	VPS54
chr2	63893429	63983999	1	lightgray	VPS54
chr2	64094701	64108310	1	lightgray	PELI1
chr2	64205485	64205485	1	lightgray	LINC00309
chr2	64252531	64252531	1	lightgray	LOC100507006
chr2	64340839	64340839	1	lightgray	MIR4433A
chr2	64340848	64340848	1	lightgray	MIR4433B
chr2	64454545	64458428	1	lightgray	LGALSL
chr2	64500904	64500904	1	lightgray	LINC01805
chr2	64524155	64524155	1	lightgray	AFTPH-DT
chr2	64525565	64525565	1	lightgray	MIR4434
chr2	64551474	64592035	1	lightgray	AFTPH
chr2	64551474	64592035	1	lightgray	AFTPH
chr2	64551474	64592035	1	lightgray	AFTPH
chr2	64551474	64592035	1	lightgray	AFTPH
chr2	64551474	64592035	1	lightgray	AFTPH
chr2	64551474	64592035	1	lightgray	AFTPH
chr2	64551474	64592035	1	lightgray	AFTPH
chr2	64551474	64592035	1	lightgray	AFTPH
chr2	64551474	64592035	1	lightgray	AFTPH
chr2	64551474	64592035	1	lightgray	AFTPH
chr2	64593005	64593005	1	lightgray	AFTPH
chr2	64593005	64593005	1	lightgray	AFTPH
chr2	64593005	64593005	1	lightgray	AFTPH
chr2	64616482	64616482	1	lightgray	LINC02579
chr2	64635926	64636871	1	lightgray	SERTAD2
chr2	64863631	64863631	1	lightgray	LINC01800
chr2	64932447	64932447	1	lightgray	LINC02245
chr2	64989643	65021146	1	lightgray	SLC1A4
chr2	65010623	65021146	1	lightgray	SLC1A4
chr2	65010623	65021146	1	lightgray	SLC1A4
chr2	65010623	65021146	1	lightgray	SLC1A4
chr2	65069444	65082705	1	lightgray	CEP68
chr2	65069444	65082705	1	lightgray	CEP68
chr2	65069444	65082705	1	lightgray	CEP68
chr2	65087004	65087004	1	lightgray	CEP68
chr2	65088492	65129915	1	lightgray	RAB1A
chr2	65088492	65129915	1	lightgray	RAB1A
chr2	65227909	65268734	1	lightgray	ACTR2
chr2	65227909	65268734	1	lightgray	ACTR2
chr2	65313500	65366606	1	lightgray	SPRED2
chr2	65313500	65431987	1	lightgray	SPRED2
chr2	66358328	66358328	1	lightgray	MIR4778
chr2	66392450	66392450	1	lightgray	LINC01873
chr2	66433470	66433470	1	lightgray	MEIS1-AS3
chr2	66435856	66569108	1	lightgray	MEIS1
chr2	66440330	66440330	1	lightgray	MEIS1-AS2
chr2	66695588	66695588	1	lightgray	LINC01798
chr2	66703227	66703227	1	lightgray	LINC01797
chr2	66703227	66703227	1	lightgray	LINC01797
chr2	66922490	66922490	1	lightgray	LINC01628
chr2	66971466	66971466	1	lightgray	LINC01799
chr2	67215319	67215319	1	lightgray	LINC01829
chr2	67244574	67244574	1	lightgray	LOC101927661
chr2	67289244	67289244	1	lightgray	LINC01828
chr2	67397448	67410038	1	lightgray	ETAA1
chr2	67825562	67825562	1	lightgray	LINC01812
chr2	68042888	68047310	1	lightgray	C1D
chr2	68042888	68047310	1	lightgray	C1D
chr2	68042888	68047310	1	lightgray	C1D
chr2	68042888	68047310	1	lightgray	C1D
chr2	68131237	68157443	1	lightgray	DNAAF10
chr2	68134700	68157443	1	lightgray	DNAAF10
chr2	68157527	68157527	1	lightgray	DNAAF10
chr2	68157934	68164959	1	lightgray	PNO1
chr2	68157934	68174780	1	lightgray	PNO1
chr2	68157934	68174802	1	lightgray	PNO1
chr2	68176238	68176238	1	lightgray	PNO1
chr2	68180962	68252127	1	lightgray	PPP3R1
chr2	68284427	68319400	1	lightgray	CNRIP1
chr2	68293861	68319345	1	lightgray	CNRIP1
chr2	68293861	68319345	1	lightgray	CNRIP1
chr2	68293861	68319400	1	lightgray	CNRIP1
chr2	68293861	68319400	1	lightgray	CNRIP1
chr2	68293861	68319400	1	lightgray	CNRIP1
chr2	68293861	68319400	1	lightgray	CNRIP1
chr2	68319949	68319949	1	lightgray	CNRIP1
chr2	68319949	68319949	1	lightgray	CNRIP1
chr2	68319949	68319949	1	lightgray	CNRIP1
chr2	68365351	68395816	1	lightgray	PLEK
chr2	68464208	68465145	1	lightgray	FBXO48
chr2	68467294	68467294	1	lightgray	FBXO48
chr2	68467731	68578022	1	lightgray	APLF
chr2	68645821	68655576	1	lightgray	PROKR1
chr2	68735199	68826194	1	lightgray	ARHGAP25
chr2	68735199	68826194	1	lightgray	ARHGAP25
chr2	68735199	68826194	1	lightgray	ARHGAP25
chr2	68735199	68826194	1	lightgray	ARHGAP25
chr2	68775180	68826194	1	lightgray	ARHGAP25
chr2	68775180	68826194	1	lightgray	ARHGAP25
chr2	68775237	68826194	1	lightgray	ARHGAP25
chr2	68865630	68871358	1	lightgray	BMP10
chr2	68945367	68952861	1	lightgray	GKN2
chr2	68974677	68980823	1	lightgray	GKN1
chr2	69013499	69145376	1	lightgray	ANTXR1
chr2	69013499	69172384	1	lightgray	ANTXR1
chr2	69013499	69245485	1	lightgray	ANTXR1
chr2	69103755	69103755	1	lightgray	MIR3126
chr2	69326188	69387071	1	lightgray	GFPT1
chr2	69326188	69387071	1	lightgray	GFPT1
chr2	69396245	69415245	1	lightgray	NFU1
chr2	69396245	69431995	1	lightgray	NFU1
chr2	69396245	69431995	1	lightgray	NFU1
chr2	69396245	69437422	1	lightgray	NFU1
chr2	69437435	69437435	1	lightgray	NFU1
chr2	69437435	69437435	1	lightgray	NFU1
chr2	69461666	69643040	1	lightgray	AAK1
chr2	69475868	69643040	1	lightgray	AAK1
chr2	69475868	69643040	1	lightgray	AAK1
chr2	69520171	69520171	1	lightgray	SNORA36C
chr2	69781565	69825515	1	lightgray	ANXA4
chr2	69781565	69825515	1	lightgray	ANXA4
chr2	69781565	69825515	1	lightgray	ANXA4
chr2	69781565	69825515	1	lightgray	ANXA4
chr2	69798998	69798998	1	lightgray	LOC107985770
chr2	69798998	69798998	1	lightgray	LOC107985770
chr2	69806444	69825515	1	lightgray	ANXA4
chr2	69829892	69879004	1	lightgray	GMCL1
chr2	69893984	69904308	1	lightgray	SNRNP27
chr2	69905236	69905236	1	lightgray	SNRNP27
chr2	69915330	69938284	1	lightgray	MXD1
chr2	69915330	69938284	1	lightgray	MXD1
chr2	69915330	69938284	1	lightgray	MXD1
chr2	69960656	69961436	1	lightgray	ASPRV1
chr2	70086273	70086273	1	lightgray	ASPRV1
chr2	70086273	70086273	1	lightgray	ASPRV1
chr2	70086273	70086273	1	lightgray	ASPRV1
chr2	70086273	70086273	1	lightgray	ASPRV1
chr2	70086393	70086393	1	lightgray	ASPRV1
chr2	70086393	70086393	1	lightgray	ASPRV1
chr2	70087015	70087015	1	lightgray	PCBP1-AS1
chr2	70087017	70087017	1	lightgray	ASPRV1
chr2	70087017	70087017	1	lightgray	ASPRV1
chr2	70087375	70087375	1	lightgray	ASPRV1
chr2	70087375	70087375	1	lightgray	ASPRV1
chr2	70087743	70088814	1	lightgray	PCBP1
chr2	70125316	70125316	1	lightgray	LINC01816
chr2	70150355	70181985	1	lightgray	C2orf42
chr2	70150355	70181985	1	lightgray	C2orf42
chr2	70150355	70181985	1	lightgray	C2orf42
chr2	70150355	70181985	1	lightgray	C2orf42
chr2	70150355	70181985	1	lightgray	C2orf42
chr2	70150355	70181985	1	lightgray	C2orf42
chr2	70150355	70181985	1	lightgray	C2orf42
chr2	70150355	70181985	1	lightgray	C2orf42
chr2	70191019	70191019	1	lightgray	C2orf42
chr2	70191019	70191019	1	lightgray	C2orf42
chr2	70191019	70191019	1	lightgray	C2orf42
chr2	70191019	70191019	1	lightgray	C2orf42
chr2	70191019	70191019	1	lightgray	C2orf42
chr2	70191019	70191019	1	lightgray	C2orf42
chr2	70212718	70224607	1	lightgray	TIA1
chr2	70212718	70224607	1	lightgray	TIA1
chr2	70212718	70224607	1	lightgray	TIA1
chr2	70212718	70228350	1	lightgray	TIA1
chr2	70212718	70230782	1	lightgray	TIA1
chr2	70212718	70236090	1	lightgray	TIA1
chr2	70212718	70236090	1	lightgray	TIA1
chr2	70212718	70236090	1	lightgray	TIA1
chr2	70212718	70248430	1	lightgray	TIA1
chr2	70212718	70248430	1	lightgray	TIA1
chr2	70212718	70248430	1	lightgray	TIA1
chr2	70212718	70248430	1	lightgray	TIA1
chr2	70212718	70248430	1	lightgray	TIA1
chr2	70216203	70248430	1	lightgray	TIA1
chr2	70216823	70248430	1	lightgray	TIA1
chr2	70224511	70230782	1	lightgray	TIA1
chr2	70224511	70248430	1	lightgray	TIA1
chr2	70224511	70248430	1	lightgray	TIA1
chr2	70225356	70248430	1	lightgray	TIA1
chr2	70227765	70248430	1	lightgray	TIA1
chr2	70248628	70248628	1	lightgray	TIA1
chr2	70248628	70248628	1	lightgray	TIA1
chr2	70248628	70248628	1	lightgray	TIA1
chr2	70248628	70248628	1	lightgray	TIA1
chr2	70248628	70248628	1	lightgray	TIA1
chr2	70248628	70248628	1	lightgray	TIA1
chr2	70248628	70248628	1	lightgray	TIA1
chr2	70248628	70248628	1	lightgray	TIA1
chr2	70248628	70248628	1	lightgray	TIA1
chr2	70248628	70248628	1	lightgray	TIA1
chr2	70248628	70248628	1	lightgray	TIA1
chr2	70248628	70248628	1	lightgray	TIA1
chr2	70248628	70248628	1	lightgray	TIA1
chr2	70248628	70248628	1	lightgray	TIA1
chr2	70248793	70248793	1	lightgray	TIA1
chr2	70248793	70248793	1	lightgray	TIA1
chr2	70248793	70248793	1	lightgray	TIA1
chr2	70253005	70253005	1	lightgray	MIR1285-2
chr2	70258164	70277392	1	lightgray	PCYOX1
chr2	70281633	70289368	1	lightgray	SNRPG
chr2	70281633	70289368	1	lightgray	SNRPG
chr2	70281633	70293160	1	lightgray	SNRPG
chr2	70281633	70293618	1	lightgray	SNRPG
chr2	70281633	70293649	1	lightgray	SNRPG
chr2	70281633	70293649	1	lightgray	SNRPG
chr2	70281680	70293649	1	lightgray	SNRPG
chr2	70297288	70300974	1	lightgray	FAM136A
chr2	70297288	70300974	1	lightgray	FAM136A
chr2	70297288	70300974	1	lightgray	FAM136A
chr2	70297288	70302011	1	lightgray	FAM136A
chr2	70297288	70302011	1	lightgray	FAM136A
chr2	70297288	70302011	1	lightgray	FAM136A
chr2	70450858	70553241	1	lightgray	TGFA
chr2	70450858	70553241	1	lightgray	TGFA
chr2	70450858	70553767	1	lightgray	TGFA
chr2	70450858	70553767	1	lightgray	TGFA
chr2	70481640	70481640	1	lightgray	TGFA-IT1
chr2	70663424	70706408	1	lightgray	ADD2
chr2	70663424	70706408	1	lightgray	ADD2
chr2	70672901	70706408	1	lightgray	ADD2
chr2	70676708	70706408	1	lightgray	ADD2
chr2	70676708	70767899	1	lightgray	ADD2
chr2	70777366	70790638	1	lightgray	FIGLA
chr2	70809096	70820523	1	lightgray	CLEC4F
chr2	70809193	70820523	1	lightgray	CLEC4F
chr2	70809270	70820523	1	lightgray	CLEC4F
chr2	70831049	70835776	1	lightgray	CD207
chr2	70889984	70889984	1	lightgray	LINC01143
chr2	70900621	70933204	1	lightgray	VAX2
chr2	70935954	70965121	1	lightgray	ATP6V1B1
chr2	70948611	70948611	1	lightgray	ATP6V1B1-AS1
chr2	70948611	70948611	1	lightgray	ATP6V1B1-AS1
chr2	70978645	70984612	1	lightgray	ANKRD53
chr2	70978645	70985300	1	lightgray	ANKRD53
chr2	70978645	70985300	1	lightgray	ANKRD53
chr2	70988599	70994757	1	lightgray	TEX261
chr2	71029931	71029931	1	lightgray	OR7E91P
chr2	71068683	71078508	1	lightgray	NAGK
chr2	71070779	71078508	1	lightgray	NAGK
chr2	71070779	71078508	1	lightgray	NAGK
chr2	71070779	71078508	1	lightgray	NAGK
chr2	71109969	71130219	1	lightgray	MCEE
chr2	71130665	71150015	1	lightgray	MPHOSPH10
chr2	71188478	71202589	1	lightgray	PAIP2B
chr2	71348954	71434807	1	lightgray	ZNF638
chr2	71348954	71434807	1	lightgray	ZNF638
chr2	71348954	71434807	1	lightgray	ZNF638
chr2	71348954	71434807	1	lightgray	ZNF638
chr2	71453998	71686492	1	lightgray	DYSF
chr2	71453998	71686492	1	lightgray	DYSF
chr2	71453998	71686492	1	lightgray	DYSF
chr2	71453998	71686492	1	lightgray	DYSF
chr2	71453998	71686492	1	lightgray	DYSF
chr2	71453998	71686492	1	lightgray	DYSF
chr2	71453998	71686492	1	lightgray	DYSF
chr2	71466842	71686492	1	lightgray	DYSF
chr2	71466842	71686492	1	lightgray	DYSF
chr2	71466842	71686492	1	lightgray	DYSF
chr2	71466842	71686492	1	lightgray	DYSF
chr2	71466842	71686492	1	lightgray	DYSF
chr2	71466842	71686492	1	lightgray	DYSF
chr2	71466842	71686492	1	lightgray	DYSF
chr2	72132226	72147834	1	lightgray	CYP26B1
chr2	72132226	72147834	1	lightgray	CYP26B1
chr2	72179334	72731233	1	lightgray	EXOC6B
chr2	72179334	72825910	1	lightgray	EXOC6B
chr2	72179334	72825910	1	lightgray	EXOC6B
